0.00, -0.209333,-0.205147,-0.20096,-0.196773,-0.192587,-0.1884,-0.184213,-0.180027,-0.17584,-0.171653,-0.167467,-0.16328,-0.159093,-0.154907,-0.15072,-0.146533,-0.142347,-0.13816,-0.133973,-0.129787,-0.1256,-0.121413,-0.117227,-0.11304,-0.108853,-0.104667,-0.10048,-0.0962935,-0.0921068,-0.0879201,-0.0837335,-0.0795468,-0.0753601,-0.0711735,-0.0669868,-0.0628001,-0.0586134,-0.0544268,-0.0502401,-0.0460534,-0.0418668,-0.0376801,-0.0334934,-0.0293068,-0.0251201,-0.0209334,-0.0167468,-0.0125601,-0.00837344,-0.00418677,-1.08033e-007,0.00418656,0.00837323,0.0125599,0.0167466,0.0209332,0.0251199,0.0293066,0.0334932,0.0376799,0.0418666,0.0460532,0.0502399,0.0544266,0.0586132,0.0627999,0.0669866,0.0711732,0.0753599,0.0795466,0.0837332,0.0879199,0.0921066,0.0962932,0.10048,0.104667,0.108853,0.11304,0.117227,0.121413,0.1256,0.129787,0.133973,0.13816,0.142347,0.146533,0.15072,0.154907,0.159093,0.16328,0.167467,0.171653,0.17584,0.180026,0.184213,0.1884,0.192586,0.196773,0.20096,0.205146,
-0.24, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88506,-4.73553,-4.58599,-4.43645,-4.28692,-4.13738,-3.98784,-3.83831,-3.68877,-3.53923,-3.3897,-3.24016,-3.09062,-2.94109,-2.79155,-2.64201,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.39228,-2.24274,-2.09321,-1.94367,-1.79413,-1.6446,-1.49506,-1.34552,-1.19599,-1.04645,-0.896915,-0.747378,-0.597841,-0.448305,-0.298768,-0.149231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.234, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88463,-4.7351,-4.58556,-4.43602,-4.28649,-4.13695,-3.98741,-3.83788,-3.68834,-3.5388,-3.38927,-3.23973,-3.09019,-2.94066,-2.79112,-2.64158,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.39185,-2.24232,-2.09278,-1.94324,-1.79371,-1.64417,-1.49463,-1.3451,-1.19556,-1.04602,-0.896486,-0.746949,-0.597413,-0.447876,-0.298339,-0.148803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.228, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88421,-4.73467,-4.58513,-4.43559,-4.28606,-4.13652,-3.98699,-3.83745,-3.68791,-3.53838,-3.38884,-3.2393,-3.08976,-2.94023,-2.79069,-2.64115,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.39142,-2.24189,-2.09235,-1.94281,-1.79328,-1.64374,-1.4942,-1.34467,-1.19513,-1.04559,-0.896058,-0.746521,-0.596984,-0.447448,-0.297911,-0.148374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.222, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88378,-4.73424,-4.5847,-4.43517,-4.28563,-4.13609,-3.98656,-3.83702,-3.68748,-3.53795,-3.38841,-3.23887,-3.08934,-2.9398,-2.79026,-2.64073,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.391,-2.24146,-2.09192,-1.94239,-1.79285,-1.64331,-1.49378,-1.34424,-1.1947,-1.04517,-0.895629,-0.746092,-0.596555,-0.447019,-0.297482,-0.147946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.216, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88335,-4.73381,-4.58427,-4.43474,-4.2852,-4.13566,-3.98613,-3.83659,-3.68705,-3.53752,-3.38798,-3.23844,-3.08891,-2.93937,-2.78983,-2.6403,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.39057,-2.24103,-2.09149,-1.94196,-1.79242,-1.64288,-1.49335,-1.34381,-1.19427,-1.04474,-0.8952,-0.745664,-0.596127,-0.44659,-0.297054,-0.147517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.21, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88292,-4.73338,-4.58385,-4.43431,-4.28477,-4.13524,-3.9857,-3.83616,-3.68663,-3.53709,-3.38755,-3.23802,-3.08848,-2.93894,-2.78941,-2.63987,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.39014,-2.2406,-2.09107,-1.94153,-1.79199,-1.64246,-1.49292,-1.34338,-1.19385,-1.04431,-0.894772,-0.745235,-0.595698,-0.446162,-0.296625,-0.147089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.204, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88249,-4.73295,-4.58342,-4.43388,-4.28434,-4.13481,-3.98527,-3.83573,-3.6862,-3.53666,-3.38712,-3.23759,-3.08805,-2.93851,-2.78898,-2.63944,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38971,-2.24017,-2.09064,-1.9411,-1.79156,-1.64203,-1.49249,-1.34295,-1.19342,-1.04388,-0.894343,-0.744807,-0.59527,-0.445733,-0.296196,-0.14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.198, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88206,-4.73253,-4.58299,-4.43345,-4.28392,-4.13438,-3.98484,-3.83531,-3.68577,-3.53623,-3.3867,-3.23716,-3.08762,-2.93809,-2.78855,-2.63901,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38928,-2.23974,-2.09021,-1.94067,-1.79113,-1.6416,-1.49206,-1.34252,-1.19299,-1.04345,-0.893915,-0.744378,-0.594841,-0.445305,-0.295768,-0.146231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.192, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88163,-4.7321,-4.58256,-4.43302,-4.28349,-4.13395,-3.98441,-3.83488,-3.68534,-3.5358,-3.38627,-3.23673,-3.08719,-2.93766,-2.78812,-2.63858,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38885,-2.23932,-2.08978,-1.94024,-1.79071,-1.64117,-1.49163,-1.3421,-1.19256,-1.04302,-0.893486,-0.743949,-0.594413,-0.444876,-0.295339,-0.145803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.186, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88121,-4.73167,-4.58213,-4.43259,-4.28306,-4.13352,-3.98399,-3.83445,-3.68491,-3.53537,-3.38584,-3.2363,-3.08676,-2.93723,-2.78769,-2.63815,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38842,-2.23889,-2.08935,-1.93981,-1.79028,-1.64074,-1.4912,-1.34167,-1.19213,-1.04259,-0.893057,-0.743521,-0.593984,-0.444448,-0.294911,-0.145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.18, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88078,-4.73124,-4.5817,-4.43217,-4.28263,-4.13309,-3.98356,-3.83402,-3.68448,-3.53495,-3.38541,-3.23587,-3.08634,-2.9368,-2.78726,-2.63773,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.388,-2.23846,-2.08892,-1.93939,-1.78985,-1.64031,-1.49078,-1.34124,-1.1917,-1.04217,-0.892629,-0.743092,-0.593556,-0.444019,-0.294482,-0.144946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.174, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.88035,-4.73081,-4.58127,-4.43174,-4.2822,-4.13266,-3.98313,-3.83359,-3.68405,-3.53452,-3.38498,-3.23544,-3.08591,-2.93637,-2.78683,-2.6373,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38757,-2.23803,-2.08849,-1.93896,-1.78942,-1.63988,-1.49035,-1.34081,-1.19127,-1.04174,-0.8922,-0.742664,-0.593127,-0.44359,-0.294054,-0.144517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.168, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.87992,-4.73038,-4.58085,-4.43131,-4.28177,-4.13224,-3.9827,-3.83316,-3.68363,-3.53409,-3.38455,-3.23502,-3.08548,-2.93594,-2.78641,-2.63687,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38714,-2.2376,-2.08807,-1.93853,-1.78899,-1.63946,-1.48992,-1.34038,-1.19085,-1.04131,-0.891772,-0.742235,-0.592698,-0.443162,-0.293625,-0.144088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.162, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.87949,-4.72995,-4.58042,-4.43088,-4.28134,-4.13181,-3.98227,-3.83273,-3.6832,-3.53366,-3.38412,-3.23459,-3.08505,-2.93551,-2.78598,-2.63644,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38671,-2.23717,-2.08764,-1.9381,-1.78856,-1.63903,-1.48949,-1.33995,-1.19042,-1.04088,-0.891343,-0.741806,-0.59227,-0.442733,-0.293197,-0.14366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.156, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.87906,-4.72953,-4.57999,-4.43045,-4.28092,-4.13138,-3.98184,-3.83231,-3.68277,-3.53323,-3.3837,-3.23416,-3.08462,-2.93509,-2.78555,-2.63601,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38628,-2.23674,-2.08721,-1.93767,-1.78813,-1.6386,-1.48906,-1.33952,-1.18999,-1.04045,-0.890915,-0.741378,-0.591841,-0.442304,-0.292768,-0.143231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.15, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.87863,-4.7291,-4.57956,-4.43002,-4.28049,-4.13095,-3.98141,-3.83188,-3.68234,-3.5328,-3.38327,-3.23373,-3.08419,-2.93466,-2.78512,-2.63558,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38585,-2.23632,-2.08678,-1.93724,-1.78771,-1.63817,-1.48863,-1.3391,-1.18956,-1.04002,-0.890486,-0.740949,-0.591413,-0.441876,-0.29234,-0.142803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.144, -5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.8782,-4.72867,-4.57913,-4.42959,-4.28006,-4.13052,-3.98098,-3.83145,-3.68191,-3.53238,-3.38284,-3.2333,-3.08376,-2.93423,-2.78469,-2.63515,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.38542,-2.23589,-2.08635,-1.93681,-1.78728,-1.63774,-1.4882,-1.33867,-1.18913,-1.03959,-0.890058,-0.740521,-0.590984,-0.441447,-0.291911,-0.142374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
